date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-21,09:32,제주반도체,breakout,5.0,0.0,2.786377708978328,3,up,2.8112449799196786,-1.5060240963855422,145.276689,0.8032128514056224,E3_vol_drain,3.276658,0.0,vp5ma_dead
05-21,09:46,제주반도체,pullback,5.0,-2.34375,0.0,3,neither,1.6,-1.6,4.000061,-0.1,E2_bearish_div,298.000049,0.1,trailing
05-21,10:17,제주반도체,pullback,5.0,-2.24609375,1.0090817356205852,4,up,12.287712287712289,-0.0999000999000999,438.00003,3.096903096903097,E4_bearish_candle,194.000012,2.897102897102897,target_prevhigh
05-21,10:28,제주반도체,chase,7.0,0.0,4.720616570327553,4,up,3.403863845446182,-3.6798528058877644,136.000028,-0.36798528058877644,E3_vol_drain,338.000011,-0.5519779208831647,trailing
05-21,10:48,제주반도체,pullback,5.5,-3.202846975088968,-1.090909090909091,1,down,0.2757352941176471,-3.768382352941176,17.999962,-0.2757352941176471,E3_vol_drain,121.999969,-2.0,stop_-2%
05-21,11:08,제주반도체,pullback,5.5,-3.6476868327402134,1.0261194029850746,3,up,3.139427516158818,-0.7386888273314866,31.999978,-0.09233610341643582,E3_vol_drain,1794.000068,3.0470914127423825,eow
05-21,11:25,제주반도체,pullback,5.0,-2.224199288256228,1.0110294117647058,3,neither,1.6378525932666061,-1.5468607825295724,15.999879,0.18198362147406735,E3_vol_drain,959.999966,-0.5459508644222021,trailing
05-21,11:36,제주반도체,chase,6.0,-0.8896797153024912,1.8281535648994516,4,down,0.26929982046678635,-2.872531418312388,14.000027,0.0,E3_vol_drain,492.000027,-2.0,stop_-2%
05-21,12:12,제주반도체,pullback,5.0,-1.0676156583629894,1.6453382084095063,4,up,7.284172661870504,0.3597122302158274,28.000039,1.618705035971223,E3_vol_drain,20.000003,1.4388489208633095,target_prevhigh
05-21,13:57,제주반도체,pullback,5.0,-1.760268231349539,1.0344827586206897,4,up,5.1194539249146755,-0.5119453924914675,49.999944,0.17064846416382254,E3_vol_drain,791.999983,1.7918088737201365,target_prevhigh
05-21,14:07,제주반도체,pullback,5.0,-1.173512154233026,1.0282776349614395,4,up,4.495335029686174,-1.0178117048346056,26.000002,0.0,E3_vol_drain,165.999966,1.1874469889737065,target_prevhigh
05-21,14:18,제주반도체,breakout,7.0,0.0,0.4166666666666667,3,up,2.240663900414938,-3.1535269709543567,30.000022,1.2448132780082988,E3_vol_drain,486.000032,0.6639004149377593,trailing
05-21,09:01,MDS테크,breakout,5.0,0.0,,0,neither,0.2652519893899204,-0.3978779840848806,30.000061,-0.2652519893899204,eow,30.000061,-0.2652519893899204,eow
05-21,09:02,미래에셋벤처투자,breakout,5.0,-0.08525149190110827,,0,down,1.877133105802048,-6.313993174061433,8.000008,-0.3412969283276451,E1_vp<100,20.000066,1.023890784982935,vp5ma_dead
05-21,09:04,티씨머티리얼즈,breakout,5.0,0.0,,0,up,18.85143570536829,0.0,219.999973,2.871410736579276,E3_vol_drain,315.999987,3.245942571785269,bearish_candle
05-21,09:14,티씨머티리얼즈,breakout,6.0,0.0,1.9300361881785282,3,up,13.964497041420119,-0.35502958579881655,245.999955,3.3136094674556213,E2_bearish_div,435.999986,5.9171597633136095,trailing
05-21,09:25,티씨머티리얼즈,chase,5.5,0.0,4.143337066069429,3,up,3.5483870967741935,-4.193548387096775,50.000036,-0.43010752688172044,E2_bearish_div,96.000044,0.6451612903225806,trailing
05-21,09:04,유니트론텍,pullback,5.0,-1.643489254108723,,0,up,10.668380462724937,-0.12853470437017994,41.999951,0.8997429305912596,E3_vol_drain,65.999974,2.056555269922879,target_prevhigh
05-21,09:36,녹십자엠에스,chase,5.0,0.0,8.149405772495756,4,down,0.47095761381475665,-10.204081632653061,134.000069,-0.47095761381475665,E2_bearish_div,148.000068,-2.0,stop_-2%
05-21,11:22,녹십자엠에스,chase,5.0,-0.9375,6.0200668896321075,3,up,4.2586750788643535,-6.466876971608833,56.000011,0.0,E2_bearish_div,352.000048,2.6813880126182967,trailing
05-21,09:14,이노인스트루먼트,pullback,5.0,-1.0373443983402488,5.764966740576496,3,down,0.628930817610063,-11.949685534591195,60.000019,-1.8029350104821804,E1_vp<100,63.999988,-2.0,stop_-2%
05-21,10:03,이노인스트루먼트,chase,5.0,0.0,8.11965811965812,5,down,0.7905138339920948,-7.707509881422925,166.00008,-0.592885375494071,E2_bearish_div,169.999968,-2.0,stop_-2%
05-21,14:24,원텍,chase,5.0,0.0,1.0501750291715286,4,neither,0.11547344110854503,-1.2702078521939952,55.99622,-0.11547344110854503,E3_vol_drain,1798.082458,-1.1547344110854503,eow
05-21,15:02,원텍,breakout,6.0,0.0,1.048951048951049,3,up,2.9988465974625145,0.0,135.999994,0.461361014994233,E3_vol_drain,1797.999966,2.6528258362168398,eow
05-21,09:01,티이엠씨,pullback,6.0,-2.0072992700729926,,0,up,12.476722532588454,0.931098696461825,52.00004,2.0484171322160147,E3_vol_drain,15.999922,2.2346368715083798,target_prevhigh
05-21,09:12,티이엠씨,breakout,6.0,0.0,1.232394366197183,3,up,5.043478260869565,-1.2173913043478262,17.99996,-0.5217391304347827,E3_vol_drain,224.00004,1.7391304347826086,bearish_candle
05-21,09:57,티이엠씨,none,5.5,-7.9470198675496695,-1.0676156583629894,1,down,0.3597122302158274,-2.158273381294964,150.000013,-0.539568345323741,E2_bearish_div,771.999969,-2.0,stop_-2%
05-22,11:36,삼화콘덴서,chase,5.0,0.0,3.7894736842105265,5,up,2.028397565922921,-2.028397565922921,68.000106,0.2028397565922921,E3_vol_drain,870.000076,0.5070993914807302,trailing
05-22,12:43,삼화콘덴서,chase,5.0,0.0,1.002004008016032,4,neither,1.1904761904761905,-0.6944444444444444,124.000172,-0.2976190476190476,E3_vol_drain,1798.000093,1.1408730158730158,eow
05-22,09:03,선도전기,breakout,5.0,0.0,,0,down,-1.5570934256055362,-6.5743944636678195,9.023539,-2.0,stop_-2%,9.023539,-2.0,stop_-2%
05-22,09:04,대한광통신,pullback,5.0,-1.6666666666666667,,1,up,7.415254237288135,-0.6355932203389831,6.000039,-0.211864406779661,E1_vp<100,274.000006,1.694915254237288,target_prevhigh
05-22,09:14,대한광통신,chase,5.0,0.0,4.132231404958678,4,down,0.5952380952380952,-5.357142857142857,15.99992,0.5952380952380952,E3_vol_drain,103.999902,-2.0,stop_-2%
05-22,10:04,대한광통신,pullback,5.0,-3.5502958579881656,1.0330578512396695,3,neither,0.6134969325153374,-1.0224948875255624,18.00002,0.2044989775051125,E3_vol_drain,1795.999942,-1.0224948875255624,eow
05-22,14:00,대한광통신,pullback,5.5,-3.5502958579881656,1.2422360248447204,5,neither,0.0,-1.2269938650306749,26.486753,0.0,E1_vp<100,1798.000102,0.0,eow
05-22,09:02,KBI메탈,breakout,5.0,0.0,,0,up,3.7037037037037033,-6.002554278416347,93.999971,-2.0,stop_-2%,43.999938,0.8939974457215836,trailing
05-22,09:01,아주IB투자,breakout,5.0,0.0,,0,neither,-1.1083743842364533,-1.1083743842364533,6.0,-1.1083743842364533,eow,6.0,-1.1083743842364533,eow
05-22,09:01,피델릭스,breakout,6.0,0.0,,0,down,1.4413177762525737,-11.461908030199039,37.999996,-2.0,stop_-2%,29.999951,-1.3040494166094716,trailing
05-22,09:02,SFA반도체,breakout,5.0,0.0,,0,up,7.057546145494029,0.0,108.000029,3.474484256243214,E3_vol_drain,140.000019,3.1487513572204127,bearish_candle
05-22,09:50,SFA반도체,breakout,5.0,0.0,2.6970954356846475,2,down,0.0,-3.0303030303030303,69.999943,-0.8080808080808081,E2_bearish_div,1051.999941,-2.0,stop_-2%
05-22,10:21,SFA반도체,breakout,5.0,-0.5050505050505051,1.2332990750256936,2,up,10.65989847715736,0.5076142131979695,150.743616,0.9137055837563453,E3_vol_drain,116.732631,1.2182741116751268,trailing
05-22,10:31,SFA반도체,breakout,6.0,0.0,1.691542288557214,3,up,6.653620352250488,0.0,6.000035,0.29354207436399216,E3_vol_drain,679.999991,2.73972602739726,trailing
05-22,10:46,SFA반도체,breakout,5.0,-0.09293680297397769,0.9389671361502347,3,down,1.3953488372093024,-5.953488372093023,208.00004,0.7441860465116279,E2_bearish_div,329.999961,-0.27906976744186046,trailing
05-22,11:20,SFA반도체,pullback,5.0,-3.669724770642202,2.5390625,4,up,2.9523809523809526,-0.38095238095238093,95.999981,0.09523809523809523,E3_vol_drain,808.000006,1.0476190476190477,trailing
05-22,11:39,SFA반도체,chase,5.0,-0.8256880733944955,2.5616698292220113,4,down,-0.09250693802035154,-2.682701202590194,79.082157,-1.2025901942645698,E3_vol_drain,405.999912,-2.0,stop_-2%
05-22,12:03,SFA반도체,pullback,5.0,-1.2844036697247707,1.6052880075542966,4,neither,1.7657992565055762,-1.0223048327137547,147.999968,-0.18587360594795538,E3_vol_drain,1626.000043,1.3011152416356877,target_prevhigh
05-22,12:30,SFA반도체,breakout,5.0,0.0,1.9644527595884003,3,down,0.45871559633027525,-4.862385321100918,15.99999,0.09174311926605505,E3_vol_drain,753.999975,-2.0,stop_-2%
05-22,09:01,주성엔지니어링,breakout,5.0,-0.15657620041753653,,0,up,12.127548353371667,-0.9932043910088865,42.000045,4.391008886565604,E3_vol_drain,252.000121,8.991113434396237,trailing
05-22,13:43,주성엔지니어링,breakout,7.0,0.0,2.7586206896551726,3,down,1.5659955257270695,-3.5794183445190155,21.999975,0.0,E2_bearish_div,230.955466,-0.22371364653243847,trailing
05-22,14:13,주성엔지니어링,pullback,5.0,-2.2026431718061676,0.6802721088435374,3,up,4.054054054054054,-0.6756756756756757,273.999903,0.6756756756756757,E3_vol_drain,729.999852,2.2522522522522523,target_prevhigh
05-22,14:25,주성엔지니어링,breakout,6.0,-0.22026431718061676,1.342281879194631,2,neither,1.9867549668874174,-1.3245033112582782,117.999987,0.8830022075055187,E3_vol_drain,712.000445,0.44150110375275936,trailing
05-22,09:07,우리로,chase,5.5,0.0,3.937007874015748,4,up,4.924242424242424,-6.15530303030303,27.999963,0.4734848484848485,E3_vol_drain,90.886207,0.0,trailing
05-22,09:18,우리로,breakout,5.0,0.0,2.8890959925442683,3,down,0.36231884057971014,-11.18659420289855,56.010943,-2.0,stop_-2%,56.010943,-2.0,stop_-2%
05-22,10:12,우리로,none,6.0,-6.678700361010831,1.7716535433070866,3,down,1.9342359767891684,-2.5145067698259185,15.999979,0.3868471953578337,E3_vol_drain,589.999986,0.3868471953578337,trailing
05-22,11:15,현대바이오,none,5.5,-8.403361344537815,-1.2830188679245282,2,up,2.4464831804281344,-0.382262996941896,1796.000008,1.452599388379205,eow,1796.000008,1.452599388379205,eow
05-22,13:07,현대바이오,pullback,5.0,-4.131652661064425,1.4074074074074074,4,neither,1.9722425127830532,-1.6800584368151936,14.000123,-0.3652300949598247,E2_bearish_div,1003.999979,0.3652300949598247,trailing
05-22,10:34,기가레인,chase,5.0,-0.5076142131979695,4.04777704047777,3,down,1.2755102040816326,-4.464285714285714,20.973875,0.31887755102040816,E2_bearish_div,616.973991,-2.0,stop_-2%
05-22,11:03,기가레인,pullback,5.5,-1.6497461928934012,2.7851458885941645,4,up,2.838709677419355,-1.2903225806451613,97.999986,1.2903225806451613,E3_vol_drain,13.999996,1.935483870967742,target_prevhigh
05-22,11:43,기가레인,breakout,6.0,-0.2509410288582183,1.467772814294831,2,down,1.4465408805031448,-2.0125786163522013,50.000068,1.4465408805031448,E3_vol_drain,182.000078,-0.06289308176100629,trailing
05-22,09:01,쏠리드,breakout,5.0,0.0,,0,up,8.492822966507177,-1.375598086124402,34.000009,-0.777511961722488,E3_vol_drain,225.999969,2.3325358851674642,trailing
05-22,09:12,쏠리드,chase,6.0,0.0,4.51650260567458,3,down,0.4986149584487534,-3.656509695290859,28.000025,-0.7202216066481995,E4_bearish_candle,114.000106,-2.0,stop_-2%
05-22,10:01,쏠리드,breakout,5.5,-0.8820286659316428,1.4672686230248306,3,up,2.1134593993325916,-2.502780867630701,27.999952,0.778642936596218,E3_vol_drain,273.999969,0.33370411568409347,trailing
05-22,11:02,쏠리드,pullback,5.5,-3.9760348583877994,0.8581235697940504,2,neither,1.3613159387407827,-0.39705048213272826,219.999949,0.28360748723766305,E3_vol_drain,1799.999945,1.3045944412932502,eow
05-22,11:26,쏠리드,pullback,7.5,-2.7777777777777777,0.9615384615384616,2,neither,1.0084033613445378,-0.44817927170868344,81.999944,-0.05602240896358543,E3_vol_drain,1799.999921,-0.16806722689075632,eow
05-22,11:41,쏠리드,pullback,7.5,-2.3965141612200433,0.39215686274509803,2,neither,0.6138392857142857,-0.8370535714285714,11.999806,0.055803571428571425,E3_vol_drain,1797.999796,-0.33482142857142855,eow
05-22,12:52,쏠리드,pullback,5.0,-3.2679738562091507,0.5662514156285391,4,neither,1.8018018018018018,-0.22522522522522523,834.000009,0.22522522522522523,E2_bearish_div,1796.812252,0.9009009009009009,eow
05-22,13:07,쏠리드,pullback,5.0,-2.7777777777777777,0.33726812816188867,2,neither,1.2885154061624648,-0.5042016806722689,1476.000015,0.8403361344537815,E2_bearish_div,1795.999987,0.9523809523809524,eow
05-22,13:30,쏠리드,pullback,5.0,-1.6339869281045754,0.6128133704735376,2,neither,0.6644518272425249,-0.5537098560354374,106.00006,-0.33222591362126247,E2_bearish_div,1794.00002,0.05537098560354374,eow
05-22,13:49,쏠리드,pullback,5.0,-1.6884531590413945,0.33351862145636463,2,up,3.434903047091413,0.0554016620498615,371.075373,0.4986149584487534,E2_bearish_div,923.075544,1.7174515235457064,target_prevhigh
05-22,14:03,쏠리드,breakout,5.5,-0.4357298474945534,1.1061946902654867,2,up,2.1334792122538295,-0.16411378555798686,78.00001,0.10940919037199125,E4_bearish_candle,78.00001,0.10940919037199125,bearish_candle
05-22,09:03,한컴위드,pullback,5.0,-1.8518518518518516,,0,down,1.3062409288824384,-6.821480406386067,54.000019,-2.0,stop_-2%,54.000019,-2.0,stop_-2%
05-22,09:07,한국첨단소재,breakout,5.5,0.0,,0,up,4.57516339869281,-2.1241830065359477,106.000019,2.6143790849673203,E3_vol_drain,86.000027,0.8169934640522877,trailing
05-22,10:12,한국첨단소재,pullback,5.0,-4.0625,1.9933554817275747,4,up,4.234527687296417,-0.16286644951140067,38.00004,0.32573289902280134,E3_vol_drain,560.000031,4.234527687296417,target_prevhigh
05-22,10:52,한국첨단소재,chase,5.0,-0.3125,1.2698412698412698,4,up,2.507836990595611,-0.9404388714733543,79.999916,0.9404388714733543,E3_vol_drain,507.999953,0.9404388714733543,trailing
05-22,09:01,비엘팜텍,pullback,6.0,-1.3179571663920924,,0,down,0.333889816360601,-12.687813021702837,11.99998,-0.8347245409015025,E4_bearish_candle,24.000074,-2.0,stop_-2%
05-22,14:03,LG전자,chase,6.0,0.0,0.8213552361396305,4,neither,0.20366598778004072,-1.6293279022403258,1548.000005,-1.0183299389002036,E2_bearish_div,1796.00021,-1.3238289205702647,eow
05-22,09:05,빛과전자,breakout,5.0,0.0,,0,up,19.926873857404022,0.18281535648994515,52.000006,0.5484460694698354,E3_vol_drain,396.000027,7.861060329067642,trailing
05-22,09:28,빛과전자,chase,5.0,0.0,3.015873015873016,4,down,1.078582434514638,-8.166409861325114,119.843601,-1.078582434514638,E3_vol_drain,29.843683,-0.46224961479198773,trailing
05-22,09:01,제주반도체,breakout,5.0,0.0,,0,up,4.232365145228216,-1.4107883817427387,30.000111,1.5767634854771784,E3_vol_drain,44.000029,1.2448132780082988,bearish_candle
05-22,10:56,제주반도체,pullback,5.0,-3.216374269005848,-2.7900146842878124,2,down,0.4531722054380665,-3.1722054380664653,145.999907,-2.0,stop_-2%,145.999907,-2.0,stop_-2%
05-22,11:06,제주반도체,pullback,5.0,-5.409356725146199,-1.145912910618793,1,neither,1.7001545595054095,-1.0819165378670788,591.99994,0.38639876352395675,E2_bearish_div,1362.000035,0.1545595054095827,trailing
05-22,11:20,제주반도체,pullback,5.0,-3.9473684210526314,1.3888888888888888,4,down,0.15220700152207,-4.337899543378995,841.99993,-2.0,stop_-2%,841.99993,-2.0,stop_-2%
05-22,12:26,제주반도체,none,5.0,-6.286549707602338,0.5490196078431373,3,neither,0.46801872074883,-1.40405616224649,125.99996,-0.234009360374415,E3_vol_drain,1799.999956,-1.014040561622465,eow
05-22,13:21,제주반도체,none,5.0,-6.505847953216374,0.550314465408805,5,neither,1.4073494917904612,-0.7036747458952306,20.000069,0.3909304143862392,E3_vol_drain,282.00005,-0.1563721657544957,trailing
05-22,12:58,에코프로,pullback,5.5,-4.021094264996703,0.34458993797381116,2,neither,0.6868131868131868,-0.20604395604395606,1212.000027,0.5494505494505495,E2_bearish_div,1796.879818,0.0,eow
05-22,13:11,에코프로,pullback,5.5,-3.5596572181938035,0.41180507892930684,3,neither,0.2050580997949419,-0.6151742993848257,428.000109,0.0683526999316473,E2_bearish_div,1794.000108,-0.3417634996582365,eow
05-22,09:01,디아이씨,breakout,5.0,-0.8706467661691543,,0,up,11.041405269761606,1.5056461731493098,89.999966,7.904642409033877,E2_bearish_div,102.00002,6.649937264742785,trailing
05-22,09:13,디아이씨,pullback,5.0,-3.218390804597701,0.11890606420927466,3,up,8.076009501187649,-1.5439429928741093,7.999976,0.35629453681710216,E3_vol_drain,170.000034,1.0688836104513064,trailing
05-22,09:34,디아이씨,breakout,6.0,0.0,2.7366020524515395,3,down,0.9988901220865706,-6.215316315205328,100.000008,0.0,E3_vol_drain,146.000031,-0.3329633740288568,bearish_candle
05-22,13:27,디아이씨,breakout,5.5,0.0,0.8859357696566998,3,down,0.21953896816684962,-2.305159165751921,19.999981,0.21953896816684962,E3_vol_drain,849.999999,-2.0,stop_-2%
05-22,14:23,디아이씨,breakout,5.5,-0.6571741511500547,1.45413870246085,3,up,3.0871003307607494,-0.2205071664829107,28.000167,0.0,E3_vol_drain,856.000101,1.5435501653803747,trailing
05-22,14:33,디아이씨,breakout,5.5,0.0,1.092896174863388,2,down,1.0810810810810811,-2.1621621621621623,37.999937,0.3243243243243243,E3_vol_drain,254.000041,-0.43243243243243246,trailing
05-22,09:01,티씨머티리얼즈,breakout,5.0,0.0,,0,down,-0.3376748673420164,-7.863000482392668,36.00002,-2.0,stop_-2%,36.00002,-2.0,stop_-2%
05-22,09:01,유니트론텍,breakout,5.0,0.0,,0,down,0.8111239860950173,-4.9826187717265356,76.000086,-2.0,stop_-2%,76.000086,-2.0,stop_-2%
05-22,09:32,유니트론텍,breakout,5.0,-0.9195402298850575,0.4662004662004662,3,up,2.2041763341067284,-1.160092807424594,3.999927,0.34802784222737815,E2_bearish_div,283.999985,-0.6960556844547563,trailing
05-22,09:47,유니트론텍,chase,5.0,0.0,1.8583042973286876,4,down,0.45610034207525657,-2.7366020524515395,65.295687,-2.0,stop_-2%,65.295687,-2.0,stop_-2%
05-22,10:07,페니트리움바이오,pullback,5.0,-2.666666666666667,2.2629310344827585,3,down,0.9483667017913594,-3.1612223393045316,69.999993,0.42149631190727077,E3_vol_drain,298.000032,-2.0,stop_-2%
05-22,09:08,드림시큐리티,breakout,5.0,0.0,1.4248704663212435,3,up,2.80970625798212,-9.578544061302683,63.999951,0.5108556832694764,E3_vol_drain,319.999991,1.9157088122605364,bearish_candle
05-22,09:01,아이엘,breakout,5.0,-0.857449088960343,,0,down,2.5945945945945943,-6.486486486486487,54.00002,-1.6216216216216217,E2_bearish_div,103.999993,-0.10810810810810811,bearish_candle
05-22,09:27,아이엘,pullback,5.0,-4.425711275026344,2.3702031602708806,4,up,4.410143329658213,-0.7717750826901874,96.000091,0.11025358324145534,E2_bearish_div,368.000052,2.0948180815876514,trailing
05-22,09:38,아이엘,pullback,5.0,-2.634351949420443,-1.070663811563169,2,up,2.4891774891774894,-1.5151515151515151,321.018868,-0.3246753246753247,E2_bearish_div,509.0189,0.3246753246753247,trailing
05-22,09:51,아이엘,breakout,6.0,-0.21074815595363539,0.5307855626326964,3,down,0.0,-3.062302006335797,6.450674,0.0,E3_vol_drain,276.000007,-2.0,stop_-2%
05-22,10:46,아이엘,pullback,6.0,-2.423603793466807,-0.10787486515641855,1,neither,0.4319654427645789,-0.9719222462203023,196.000016,0.10799136069114472,E2_bearish_div,1702.000027,-0.9719222462203023,eow
05-22,11:47,아이엘,breakout,7.0,-0.7376185458377239,2.7262813522355507,1,up,4.8832271762208075,-0.10615711252653928,196.000008,2.1231422505307855,E3_vol_drain,352.000104,1.0615711252653928,trailing
05-22,12:08,아이엘,breakout,5.5,-0.3102378490175801,1.0482180293501049,1,up,3.7344398340248963,0.0,247.999906,1.6597510373443984,E2_bearish_div,273.999965,0.7261410788381742,trailing
05-22,13:25,아이엘,breakout,5.0,-0.8999999999999999,0.9164969450101833,2,down,0.5045408678102926,-2.219979818365288,209.999922,-0.4036326942482341,E2_bearish_div,1445.999953,-2.0,stop_-2%
05-22,14:14,아이엘,pullback,5.5,-3.5000000000000004,-0.41279669762641896,0,neither,1.450777202072539,-0.6217616580310881,409.999953,1.450777202072539,E3_vol_drain,1371.999953,-0.10362694300518134,trailing
05-22,15:01,아이엘,pullback,5.5,-3.8,0.8385744234800839,1,neither,0.10395010395010396,-1.5592515592515594,244.000975,0.10395010395010396,E2_bearish_div,1798.000186,-0.7276507276507277,eow
05-22,15:18,아이엘,pullback,5.5,-4.6,0.1049317943336831,2,neither,0.20964360587002098,-0.052410901467505246,146.000386,0.10482180293501049,E2_bearish_div,1795.999527,0.10482180293501049,eow
05-22,09:01,HD현대에너지솔루션,breakout,5.0,0.0,,0,up,4.400977995110025,-1.9559902200488997,29.999976,0.0,E1_vp<100,140.000053,2.689486552567237,trailing
05-22,09:03,티이엠씨,breakout,5.0,0.0,,0,down,3.9930555555555554,-7.8125,47.999977,-2.0,stop_-2%,47.999977,-2.0,stop_-2%
05-22,09:18,티이엠씨,chase,6.0,-0.33670033670033667,3.8596491228070176,3,down,1.1824324324324325,-10.304054054054054,229.989197,-1.0135135135135136,E3_vol_drain,157.989191,-0.33783783783783783,trailing
05-22,09:08,아이씨티케이,breakout,5.5,-0.6779661016949152,1.384083044982699,1,up,3.0716723549488054,-9.556313993174061,3.999981,0.6825938566552902,E3_vol_drain,3.999981,0.6825938566552902,vp5ma_dead
